CustomerID,Recency,Frequency,Monetary,Cluster,Segment,churn_probability,churn_predicted,avg_order_value,CLV_basic,CLV_adjusted,Retention_ROI,Worth_Retaining,CLV_tier
14150,35,2,658.64,0,Dormant / At-Risk,0.9978352,1,329.32,987.96,2.1387358079999674,926.423264192,True,Silver
14151,673,2,679.45,0,Dormant / At-Risk,0.9994823,1,339.725,1019.1750000000001,0.5276268974999535,957.6886231025001,True,Bronze
14152,75,7,1997.34,1,Champions,0.0020484116,0,285.3342857142857,2996.0099999999998,2989.8729383622835,-153.66343836228407,False,Gold
14153,483,1,233.4,0,Dormant / At-Risk,0.9999403,1,233.4,350.1,0.020900969999998555,322.57409903,True,Bronze
14154,239,8,6460.7,1,Champions,0.001781757,0,807.5875,9691.05,9673.78290382515,-477.28540382514984,False,Platinum
14155,266,1,118.75,0,Dormant / At-Risk,0.99994445,1,118.75,178.125,0.009894843750002727,159.20885515625,True,Bronze
14156,9,156,313437.62,1,Champions,6.234962e-05,0,2009.2155128205127,470156.43,470127.11592524895,-23488.507425248972,False,Platinum
14157,19,5,978.69,1,Champions,0.005097235,0,195.738,1468.035,1460.5520806167751,-75.91883061677504,False,Silver
14158,40,1,507.66,0,Dormant / At-Risk,0.9994486,1,507.66,761.49,0.41988558599998455,712.995614414,True,Bronze
14159,19,20,7860.8,1,Champions,6.47141e-05,0,393.04,11791.2,11790.436943104081,-598.796943104082,False,Platinum
14160,610,7,8421.47,1,Champions,0.0673516,0,1203.0671428571427,12632.204999999998,11781.405781721998,209.18896827800017,True,Platinum
14161,215,7,2996.93,1,Champions,0.022890052,0,428.1328571428571,4495.3949999999995,4392.495174689459,-131.86992468946028,False,Gold
14162,173,2,289.36,0,Dormant / At-Risk,0.9997507,1,144.68,434.04,0.10820617200000342,402.229793828,True,Bronze
14163,87,5,2594.62,1,Champions,0.007420835,0,518.924,3891.93,3863.0486296384497,-175.71512963844998,False,Gold
14164,70,2,1631.77,0,Dormant / At-Risk,0.97379035,1,815.885,2447.6549999999997,64.15218087074993,2251.1200691292497,True,Silver
14165,275,1,120.44,0,Dormant / At-Risk,0.99994445,1,120.44,180.66,0.010035663000002765,161.61696433699998,True,Bronze
14166,505,2,251.15,0,Dormant / At-Risk,0.9997925,1,125.575,376.725,0.07817043750001022,347.8105795625,True,Bronze
14167,39,8,1274.29,1,Champions,0.0024955191,0,159.28625,1911.435,1906.6649774490913,-100.80172744909146,False,Silver
14168,420,2,370.45,0,Dormant / At-Risk,0.99978787,1,185.225,555.675,0.11787533774998725,517.7733746622499,True,Bronze
14169,430,2,621.51,0,Dormant / At-Risk,0.99973565,1,310.755,932.265,0.24644425275002263,875.4053057472499,True,Bronze
14170,375,3,570.18,0,Dormant / At-Risk,0.9996113,1,190.05999999999997,855.27,0.33244344900001677,802.1740565509999,True,Bronze
14171,98,2,498.79,0,Dormant / At-Risk,0.9995802,1,249.395,748.1850000000001,0.3140880629999777,700.461661937,True,Bronze
14172,605,3,369.02,0,Dormant / At-Risk,0.9994879,1,123.00666666666666,553.53,0.28346271300000847,515.5700372869999,True,Bronze
14173,10,6,586.0,1,Champions,0.017075775,0,97.66666666666667,879.0,863.990393775,-38.940393775000075,False,Silver
14174,33,1,134.46,0,Dormant / At-Risk,0.99984086,1,134.46,201.69,0.03209694659998922,181.5734030534,True,Bronze
14175,59,8,7678.88,1,Champions,0.00012356954,0,959.86,11518.32,11516.896686496026,-584.4926864960271,False,Platinum
14176,297,5,756.46,0,Dormant / At-Risk,0.9945432,1,151.292,1134.69,6.191776392000045,1061.763723608,True,Silver
14177,86,13,2209.69,1,Champions,0.000586112,0,169.97615384615386,3314.535,3312.59231126208,-173.7840612620803,False,Gold
14178,8,7,1600.26,1,Champions,0.0005638113,0,228.60857142857142,2400.39,2399.036632993593,-128.66613299359278,False,Gold
14179,40,2,701.57,0,Dormant / At-Risk,0.9976254,1,350.785,1052.355,2.498922183000005,987.238327817,True,Silver
14180,10,33,6117.5,1,Champions,6.516387e-05,0,185.37878787878788,9176.25,9175.652040037912,-468.21454003791223,False,Platinum
14181,410,2,308.35,0,Dormant / At-Risk,0.9998216,1,154.175,462.52500000000003,0.08251446000001064,429.31623554,True,Bronze
14182,443,4,678.77,0,Dormant / At-Risk,0.9989231,1,169.6925,1018.155,1.0964511195000481,956.1507988804998,True,Silver
14183,411,2,278.34000000000003,0,Dormant / At-Risk,0.99980503,1,139.17000000000002,417.51000000000005,0.0814019247000069,386.5530980753,True,Bronze
14184,66,1,452.89,0,Dormant / At-Risk,0.9996768,1,452.89,679.335,0.21956107199997824,635.148688928,True,Bronze
14185,331,1,197.65,0,Dormant / At-Risk,0.9999467,1,197.65,296.475,0.015802117500010045,271.6354478825,True,Bronze
14186,427,5,1550.63,0,Dormant / At-Risk,0.9912641,1,310.12600000000003,2325.945,20.319222925500046,2179.3285270745,True,Silver
14187,473,1,123.5,0,Dormant / At-Risk,0.9999403,1,123.5,185.25,0.011059424999999234,165.97644057499997,True,Bronze
14188,30,6,2054.36,1,Champions,0.000689909,0,342.3933333333334,3081.54,3079.41401782014,-161.95101782014035,False,Gold
14189,2,16,5503.150000000001,1,Champions,6.264033e-05,0,343.94687500000003,8254.725,8254.20792130194,-422.21917130194106,False,Platinum
14190,666,1,79.9,0,Dormant / At-Risk,0.9999045,1,79.9,119.85000000000001,0.011445675000003132,103.846054325,True,Bronze
14191,1,15,4817.66,1,Champions,6.264033e-05,0,321.1773333333333,7226.49,7226.037330281658,-370.87183028165873,False,Gold
14192,388,1,293.74,0,Dormant / At-Risk,0.99988174,1,293.74,440.61,0.052106538600016156,408.5273934614,True,Bronze
14193,67,3,1210.19,0,Dormant / At-Risk,0.9529213,1,403.3966666666667,1815.285,85.46125792950005,1629.0594920704998,True,Silver
14194,4,36,18670.59,1,Champions,6.234962e-05,0,518.6275,28005.885000000002,28004.138843712488,-1408.5480937124885,False,Platinum
14195,201,6,2615.6,1,Champions,0.038199745,0,435.93333333333334,3923.3999999999996,3773.527120467,-56.29712046700024,False,Gold
14196,106,1,335.52,0,Dormant / At-Risk,0.9997758,1,335.52,503.28,0.11283537600000389,468.0031646239999,True,Bronze
14197,410,1,390.05,0,Dormant / At-Risk,0.9998578,1,390.05,585.075,0.08319766499998903,545.738052335,True,Bronze
14198,18,9,1569.73,1,Champions,0.0002626439,0,174.41444444444446,2354.5950000000003,2353.97657998628,-127.11132998627954,False,Gold
14199,218,4,1091.7,0,Dormant / At-Risk,0.99612516,1,272.925,1637.5500000000002,6.345244242000076,1539.327255758,True,Silver
14200,617,1,379.2,0,Dormant / At-Risk,0.99980205,1,379.2,568.8,0.1125939600000013,530.2474060399999,True,Bronze
14201,60,10,1193.54,1,Champions,0.0072389496,0,119.354,1790.31,1777.3500361416238,-86.55553614162386,False,Silver
14202,381,3,847.76,0,Dormant / At-Risk,0.9991671,1,282.58666666666664,1271.6399999999999,1.059148956000032,1196.9988510439998,True,Silver
14203,397,1,339.34,0,Dormant / At-Risk,0.9998573,1,339.34,509.01,0.07263572700002602,473.4868642729999,True,Bronze
14204,2,4,1024.83,1,Champions,0.0025202923,0,256.2075,1537.245,1533.3706932632865,-82.98794326328675,False,Silver
14205,16,9,2414.2,1,Champions,9.173223e-05,0,268.2444444444444,3621.2999999999997,3620.9678100755004,-190.73281007550077,False,Gold
14206,239,3,1185.01,0,Dormant / At-Risk,0.99844944,1,395.00333333333333,1777.5149999999999,2.756143658399962,1675.8831063415998,True,Silver
14207,687,1,157.8,0,Dormant / At-Risk,0.9999045,1,157.8,236.70000000000002,0.022604850000006185,214.84239515000002,True,Bronze
14208,94,2,567.05,0,Dormant / At-Risk,0.9995863,1,283.525,850.5749999999999,0.35188287749996705,797.6943671224999,True,Bronze
14209,10,15,4993.27,1,Champions,6.516387e-05,0,332.8846666666667,7489.905000000001,7489.4169288042685,-384.0071788042678,False,Gold
14210,105,16,5556.570000000001,1,Champions,0.00026581762,0,347.28562500000004,8334.855000000001,8332.639448680857,-424.5271986808557,False,Platinum
14211,53,18,4402.29,1,Champions,0.000114293915,0,244.57166666666666,6603.4349999999995,6602.680267561402,-339.41701756140264,False,Gold
14212,89,2,2190.14,0,Dormant / At-Risk,0.9274385,1,1095.07,3285.21,238.3797654149998,2872.569734585,True,Silver
14213,404,1,1192.2,0,Dormant / At-Risk,0.9997383,1,1192.2,1788.3000000000002,0.4679981100000561,1688.41700189,True,Bronze
14214,30,5,1004.38,1,Champions,0.034479685,0,200.876,1506.57,1454.62394096955,-33.38244096955009,False,Silver
14215,11,9,3250.33,1,Champions,8.921592e-05,0,361.1477777777778,4875.495,4875.060028228119,-253.33977822811994,False,Gold
14216,3,5,2150.04,1,Champions,0.0006431904,0,430.008,3225.06,3222.9856723685757,-169.17867236857592,False,Gold
14217,1,23,3298.59,1,Champions,8.576102e-05,0,143.41695652173914,4947.885,4947.460664335557,-256.9699143355574,False,Gold
14218,42,1,169.48000000000002,0,Dormant / At-Risk,0.99984777,1,169.48000000000002,254.22000000000003,0.03869991059999376,231.4703000894,True,Bronze
14219,4,3,633.83,1,Champions,0.032949418,0,211.27666666666667,950.7450000000001,919.4185055835901,-26.21075558359007,False,Silver
14220,247,4,1515.0,0,Dormant / At-Risk,0.99358445,1,378.75,2272.5,14.579337375000108,2134.2956626249997,True,Silver
14221,42,17,6517.49,1,Champions,0.00010146212,0,383.38176470588235,9776.235,9775.243082471283,-497.819832471283,False,Platinum
14222,177,1,683.17,0,Dormant / At-Risk,0.99978966,1,683.17,1024.7549999999999,0.21554696669997492,963.3017030332999,True,Bronze
14223,92,3,991.13,0,Dormant / At-Risk,0.9979596,1,330.37666666666667,1486.695,3.033452478000079,1399.3267975219999,True,Silver
14224,110,9,1841.71,1,Champions,0.0029445929,0,204.63444444444445,2762.565,2754.430370715211,-139.99362071521136,False,Gold
14225,434,4,2031.07,0,Dormant / At-Risk,0.99154997,1,507.7675,3046.605,25.743903648149992,2858.53084635185,True,Silver
14226,28,6,2985.13,1,Champions,0.0001866387,0,497.5216666666667,4477.695,4476.859288826203,-233.0490388262033,False,Gold
14227,26,15,6368.71,1,Champions,7.876657e-05,0,424.5806666666667,9553.065,9552.312537836962,-486.900787836963,False,Platinum
14228,437,3,745.5,0,Dormant / At-Risk,0.99943036,1,248.5,1118.25,0.6369999300000424,1051.7005000699999,True,Bronze
14229,51,7,2594.04,1,Champions,0.0002148488,0,370.57714285714286,3891.06,3890.224010428272,-203.71701042827226,False,Gold
14230,435,3,979.8,0,Dormant / At-Risk,0.9991806,1,326.59999999999997,1469.6999999999998,1.2042721800000376,1385.0107278199996,True,Silver
14231,183,4,1235.62,0,Dormant / At-Risk,0.9858915,1,308.905,1853.4299999999998,26.14911715499994,1724.6093828449998,True,Silver
14232,42,5,2048.07,1,Champions,0.0020676926,0,409.61400000000003,3072.1050000000005,3065.7528312250774,-157.25308122507704,False,Gold
14233,49,7,2904.27,1,Champions,0.00021892837,0,414.8957142857143,4356.405,4355.4512593542895,-226.86650935428952,False,Gold
14234,22,4,754.12,1,Champions,0.19707973,0,188.53,1131.18,908.2473510186,156.37364898140004,True,Silver
14235,75,9,4717.99,1,Champions,0.00015439268,0,524.2211111111111,7076.985,7075.892365319531,-362.7566153195312,False,Gold
14236,80,5,1555.34,1,Champions,0.0915218,0,311.068,2333.0099999999998,2119.4887253819998,86.87077461799981,True,Silver
14237,373,2,471.14,0,Dormant / At-Risk,0.9997327,1,235.57,706.71,0.18890358299997906,661.185596417,True,Bronze
14238,326,3,434.23,0,Dormant / At-Risk,0.99961084,1,144.74333333333334,651.345,0.2534774201999997,608.5242725797999,True,Bronze
14239,43,21,4263.17,1,Champions,0.00010766624,0,203.00809523809525,6394.755,6394.066500773429,-329.04925077342887,False,Gold
14240,30,3,1247.49,1,Champions,0.25569847,0,415.83,1871.2350000000001,1392.7630734895502,374.9101765104499,True,Silver
14241,183,2,333.7,0,Dormant / At-Risk,0.999691,1,166.85,500.54999999999995,0.15466995000000183,465.3678300499999,True,Bronze
14242,234,2,280.55,0,Dormant / At-Risk,0.9997962,1,140.275,420.82500000000005,0.08576413499999,389.697985865,True,Bronze
14243,8,17,7217.75,1,Champions,6.234962e-05,0,424.5735294117647,10826.625,10825.949964045369,-550.6562140453698,False,Platinum
14244,660,1,366.42,0,Dormant / At-Risk,0.99978703,1,366.42,549.63,0.11705470109998846,512.0314452989,True,Bronze
14245,219,2,1693.45,0,Dormant / At-Risk,0.9977069,1,846.725,2540.175,5.824875292500122,2397.3413747075,True,Silver
14246,110,3,1474.06,0,Dormant / At-Risk,0.96037924,1,491.3533333333333,2211.09,87.60506622840008,2002.9304337715998,True,Silver
14247,278,5,753.56,0,Dormant / At-Risk,0.9941713,1,150.712,1130.34,6.588412758000022,1057.2345872419999,True,Silver
14248,318,3,1032.95,0,Dormant / At-Risk,0.9991252,1,344.31666666666666,1549.4250000000002,1.355436989999928,1460.5983130100003,True,Silver
14249,410,12,5400.461,1,Champions,0.0031025761,0,450.0384166666667,8100.691500000001,8075.558488158628,-389.90156315862805,False,Platinum
14250,7,3,1904.05,1,Champions,0.004559796,0,634.6833333333333,2856.075,2843.0518806392997,-139.78063063929994,False,Gold
14251,1,5,2879.7000000000003,1,Champions,0.00023492494,0,575.94,4319.55,4318.535229975423,-224.96272997542292,False,Gold
14252,381,1,350.99,0,Dormant / At-Risk,0.99988115,1,350.99,526.485,0.06257274225000194,490.09817725775,True,Bronze
14253,493,2,363.4,0,Dormant / At-Risk,0.9997671,1,181.7,545.0999999999999,0.12695378999998927,507.7180462099999,True,Bronze
14254,432,1,601.03,0,Dormant / At-Risk,0.9998529,1,601.03,901.545,0.13261726949995997,846.3351327304999,True,Bronze
14255,546,1,1000.63,0,Dormant / At-Risk,0.99965084,1,1000.63,1500.945,0.5240699561999392,1415.3736800437998,True,Bronze
14256,260,5,2460.79,0,Dormant / At-Risk,0.49800617,0,492.158,3691.185,1852.9520953885499,1643.6736546114498,True,Silver
14257,64,9,5954.45,1,Champions,0.00014136457,0,661.6055555555555,8931.675,8930.412377604245,-455.3211276042457,False,Platinum
14258,9,25,32051.34,1,Champions,6.234962e-05,0,1282.0536,48077.01,48074.01241669577,-2410.852916695767,False,Platinum
14259,141,1,120.0,0,Dormant / At-Risk,0.999931,1,120.0,180.0,0.012419999999997433,160.98758,True,Bronze
14260,471,3,824.28,0,Dormant / At-Risk,0.9992519,1,274.76,1236.42,0.9249658020000363,1163.6740341979998,True,Silver
14261,50,2,1163.45,0,Dormant / At-Risk,0.9867634,1,581.725,1745.1750000000002,23.100183405000077,1624.816066595,True,Silver
14262,8,8,2618.23,1,Champions,9.173451e-05,0,327.27875,3927.3450000000003,3926.9847269308243,-206.0069769308243,False,Gold
14263,423,1,322.93,0,Dormant / At-Risk,0.99985003,1,322.93,484.395,0.07264471815002653,450.10260528184995,True,Bronze
14264,154,6,1517.36,1,Champions,0.30890554,0,252.89333333333332,2276.04,1572.9586347384,579.2793652615999,True,Silver
14265,109,4,1373.35,0,Dormant / At-Risk,0.9246121,1,343.3375,2060.0249999999996,155.30095869749988,1791.7227913024997,True,Silver
14266,428,1,40.56,0,Dormant / At-Risk,0.9999441,1,40.56,60.84,0.0034009559999998553,47.794599044,True,Bronze
14267,162,3,1516.24,0,Dormant / At-Risk,0.97748965,1,505.41333333333336,2274.36,51.19663962600003,2099.445360374,True,Silver
14268,470,1,354.85,0,Dormant / At-Risk,0.9998667,1,354.85,532.2750000000001,0.07095225750000153,495.59029774250007,True,Bronze
14269,439,1,295.73,0,Dormant / At-Risk,0.9998853,1,295.73,443.595,0.050880346500010255,411.3643696535,True,Bronze
14270,331,1,492.65,0,Dormant / At-Risk,0.9998578,1,492.65,738.9749999999999,0.10508224499998611,691.9211677549999,True,Bronze
14271,225,2,214.18,0,Dormant / At-Risk,0.99993,1,107.09,321.27,0.022488900000004655,295.18401109999996,True,Bronze
14272,73,4,920.81,0,Dormant / At-Risk,0.8502161,1,230.2025,1381.215,206.88376943849994,1095.2704805614999,True,Silver
14273,51,4,559.97,0,Dormant / At-Risk,0.92394507,1,139.9925,839.955,63.882718728149975,724.0745312718501,True,Silver
14274,686,1,256.6,0,Dormant / At-Risk,0.99983084,1,256.6,384.90000000000003,0.0651096840000006,355.58989031600004,True,Bronze
14275,395,6,1189.38,0,Dormant / At-Risk,0.9912815,1,198.23000000000002,1784.0700000000002,15.554414294999935,1669.312085705,True,Silver
14276,98,7,2102.68,1,Champions,0.0024300967,0,300.3828571428571,3154.0199999999995,3146.3554264062655,-160.03642640626595,False,Gold
14277,15,9,17197.61,1,Champions,6.507097e-05,0,1910.8455555555556,25796.415,25794.736402253428,-1298.1421522534292,False,Platinum
14278,409,1,205.83,0,Dormant / At-Risk,0.99994564,1,205.83,308.745,0.016783378200009587,283.2909666218,True,Bronze
14279,520,2,191.86,0,Dormant / At-Risk,0.99990845,1,95.93,287.79,0.02634717450001477,263.3741528255,True,Bronze
14280,196,1,134.04,0,Dormant / At-Risk,0.99993587,1,134.04,201.06,0.012893977800010272,180.9941060222,True,Bronze
14281,408,1,245.15,0,Dormant / At-Risk,0.99994564,1,245.15,367.725,0.01998953100001142,339.318760469,True,Bronze
14282,3,25,7250.76,1,Champions,6.234962e-05,0,290.0304,10876.14,10875.461876803933,-553.128876803934,False,Platinum
14283,463,4,628.44,0,Dormant / At-Risk,0.999231,1,157.11,942.6600000000001,0.7249055400000186,884.80209446,True,Bronze
14284,30,3,1299.65,1,Champions,0.21572478,0,433.2166666666667,1949.4750000000001,1528.9249345095002,313.07631549049984,True,Silver
14285,21,8,3284.42,1,Champions,9.88528e-05,0,410.5525,4926.63,4926.142988829936,-255.84448882993638,False,Gold
14286,23,7,8479.76,1,Champions,7.10715e-05,0,1211.3942857142858,12719.64,12718.73599610574,-645.0779961057397,False,Platinum
14287,8,3,176.63,0,Dormant / At-Risk,0.9073474,1,58.876666666666665,264.945,24.54784310699999,217.14990689299998,True,Silver
14288,213,1,426.6,0,Dormant / At-Risk,0.9998511,1,426.6,639.9000000000001,0.09528111000000472,597.8097188900001,True,Bronze
14289,8,6,911.26,1,Champions,0.0015668881,0,151.87666666666667,1366.8899999999999,1364.7482363249908,-76.20273632499106,False,Silver
14290,11,8,4516.56,1,Champions,6.5451466e-05,0,564.57,6774.84,6774.3965767900845,-348.29857679008455,False,Gold
14291,1,23,7904.1,1,Champions,6.234962e-05,0,343.6565217391304,11856.150000000001,11855.41077355284,-602.068273552839,False,Platinum
14292,7,16,9226.25,1,Champions,6.234962e-05,0,576.640625,13839.375,13838.512120227713,-701.1058702277132,False,Platinum
14293,3,9,2903.01,1,Champions,8.650666e-05,0,322.5566666666667,4354.515,4354.138305451431,-227.349055451431,False,Gold
14294,407,1,375.34,0,Dormant / At-Risk,0.9998785,1,375.34,563.01,0.06840571499999809,524.7910942849999,True,Bronze
14295,40,5,2362.91,1,Champions,0.0014927741,0,472.582,3544.365,3539.0740637270533,-181.92731372705384,False,Gold
14296,421,2,456.4,0,Dormant / At-Risk,0.99974066,1,228.2,684.5999999999999,0.17754416400003578,640.1924558359999,True,Bronze
14297,17,4,1305.33,1,Champions,0.0034717924,0,326.3325,1957.995,1951.197247839762,-101.10199783976213,False,Silver
14298,8,82,91194.49,1,Champions,6.234962e-05,0,1112.1279268292683,136791.73500000002,136783.20608730364,-6841.057837303626,False,Platinum
14299,8,27,14070.25,1,Champions,6.234962e-05,0,521.1203703703703,21105.375,21104.059087888792,-1063.9528378887917,False,Platinum
14300,18,1,43.2,0,Dormant / At-Risk,0.9995976,1,43.2,64.80000000000001,0.02607552000000162,51.53392448000001,True,Bronze
14301,117,4,1992.18,0,Dormant / At-Risk,0.6029368,1,498.045,2988.27,1186.5320486639998,1642.324451336,True,Silver
14302,430,3,742.9000000000001,0,Dormant / At-Risk,0.99943036,1,247.63333333333335,1114.3500000000001,0.6347783340000424,1047.9977216660002,True,Bronze
14303,407,2,277.94,0,Dormant / At-Risk,0.99980503,1,138.97,416.90999999999997,0.08128494270000688,385.98321505729996,True,Bronze
14304,222,3,1725.01,0,Dormant / At-Risk,0.9905517,1,575.0033333333333,2587.515,24.44761797449991,2423.6916320255,True,Silver
14305,71,3,1858.96,0,Dormant / At-Risk,0.7893762,1,619.6533333333333,2788.44,587.3118288720001,2051.706171128,True,Silver
