CustomerID,Recency,Frequency,Monetary,Cluster,Segment,churn_probability,churn_predicted
13856,168,11,1142.03,1,Champions,0.20701271,0
13857,393,6,1001.01,0,Dormant / At-Risk,0.99411714,1
13858,57,1,216.17,0,Dormant / At-Risk,0.99988556,1
13859,326,2,515.86,0,Dormant / At-Risk,0.99973255,1
13860,1,5,1245.9,1,Champions,0.0013941547,0
13861,429,2,273.26,0,Dormant / At-Risk,0.99979955,1
13862,18,9,2556.09,1,Champions,8.78922e-05,0
13863,247,4,1239.55,0,Dormant / At-Risk,0.9960836,1
13864,386,1,662.4000000000001,0,Dormant / At-Risk,0.99984324,1
13865,58,4,501.56,0,Dormant / At-Risk,0.97160757,1
13866,74,1,145.67,0,Dormant / At-Risk,0.9999013,1
13867,31,3,1005.09,0,Dormant / At-Risk,0.7337792,1
13868,7,2,3192.54,1,Champions,0.020637741,0
13869,123,10,7996.87,1,Champions,0.00028627322,0
13870,2,15,5712.08,1,Champions,6.264033e-05,0
13871,22,17,7885.85,1,Champions,6.650912e-05,0
13872,527,3,919.57,0,Dormant / At-Risk,0.9987398,1
13873,119,8,1038.92,1,Champions,0.26170102,0
13874,358,7,2049.15,0,Dormant / At-Risk,0.7537255,1
13875,53,14,4814.37,1,Champions,0.000114293915,0
13876,63,1,122.7,0,Dormant / At-Risk,0.9998946,1
13877,86,3,449.68,0,Dormant / At-Risk,0.99911183,1
13878,54,4,2416.9,1,Champions,0.022590721,0
13879,645,1,395.5,0,Dormant / At-Risk,0.99975055,1
13880,21,17,4293.86,1,Champions,6.681922e-05,0
13881,3,43,45179.1,1,Champions,6.234962e-05,0
13882,2,5,1191.13,1,Champions,0.0015756772,0
13883,10,15,6560.02,1,Champions,6.4861444e-05,0
13884,7,10,1825.03,1,Champions,0.00016276946,0
13885,189,2,506.8,0,Dormant / At-Risk,0.9996581,1
13886,71,1,243.56,0,Dormant / At-Risk,0.9998882,1
13887,204,1,349.55,0,Dormant / At-Risk,0.9998672,1
13888,119,7,2001.59,1,Champions,0.006786862,0
13889,92,6,1991.23,1,Champions,0.0049457536,0
13890,1,14,2927.38,1,Champions,8.650666e-05,0
13891,378,3,859.21,0,Dormant / At-Risk,0.9991154,1
13892,26,6,1267.65,1,Champions,0.0022385633,0
13893,297,1,821.1,0,Dormant / At-Risk,0.99982965,1
13894,23,3,564.62,0,Dormant / At-Risk,0.93687236,1
13895,28,6,4008.52,1,Champions,9.924581e-05,0
13896,625,1,388.55,0,Dormant / At-Risk,0.99978226,1
13897,50,3,1160.72,0,Dormant / At-Risk,0.9088626,1
13898,325,2,686.4,0,Dormant / At-Risk,0.9997111,1
13899,16,2,388.52,0,Dormant / At-Risk,0.98788536,1
13900,183,6,1610.59,1,Champions,0.43080878,0
13901,72,15,5676.34,1,Champions,0.00014354428,0
13902,632,5,34095.26,1,Champions,0.16990224,0
13903,400,1,165.45000000000002,0,Dormant / At-Risk,0.99994564,1
13904,37,2,332.64,0,Dormant / At-Risk,0.99899477,1
13905,732,1,312.65,0,Dormant / At-Risk,0.9997967,1
13906,409,1,42.0,0,Dormant / At-Risk,0.99994564,1
13907,691,1,136.8,0,Dormant / At-Risk,0.99989796,1
13908,79,4,2369.55,1,Champions,0.14436714,0
13909,423,2,282.85,0,Dormant / At-Risk,0.99979955,1
13911,57,20,4234.99,1,Champions,0.0001214279,0
13912,423,1,124.95,0,Dormant / At-Risk,0.9999441,1
13913,506,1,42.22,0,Dormant / At-Risk,0.9999256,1
13914,11,2,626.45,0,Dormant / At-Risk,0.93092406,1
13915,394,1,70.80000000000001,0,Dormant / At-Risk,0.9999467,1
13916,463,4,1275.81,0,Dormant / At-Risk,0.9967847,1
13917,49,2,272.04,0,Dormant / At-Risk,0.9994715,1
13918,49,2,1212.84,0,Dormant / At-Risk,0.97583574,1
13919,59,4,1360.68,1,Champions,0.3928075,0
13920,431,4,1774.68,0,Dormant / At-Risk,0.99397635,1
13921,402,4,730.7,0,Dormant / At-Risk,0.9987679,1
13922,351,3,865.2,0,Dormant / At-Risk,0.9991154,1
13923,53,1,351.13,0,Dormant / At-Risk,0.9997074,1
13924,1,6,1838.85,1,Champions,0.00055119605,0
13925,92,4,678.25,0,Dormant / At-Risk,0.9893952,1
13926,23,1,223.85,0,Dormant / At-Risk,0.99967146,1
13927,74,2,708.26,0,Dormant / At-Risk,0.9992495,1
13928,10,4,464.57,1,Champions,0.07001974,0
13929,169,11,3494.1,1,Champions,0.0009604568,0
13930,57,2,337.34,0,Dormant / At-Risk,0.99938023,1
13931,95,11,5257.38,1,Champions,0.00023464714,0
13932,294,1,307.4,0,Dormant / At-Risk,0.9998919,1
13933,109,2,608.79,0,Dormant / At-Risk,0.9995857,1
13934,263,1,922.1,0,Dormant / At-Risk,0.99978155,1
13935,596,3,6116.92,0,Dormant / At-Risk,0.6006682,1
13936,179,3,939.66,0,Dormant / At-Risk,0.99869245,1
13937,169,2,880.13,0,Dormant / At-Risk,0.99945134,1
13938,35,1,71.66,0,Dormant / At-Risk,0.99984956,1
13939,23,7,1560.96,1,Champions,0.00090282725,0
13940,17,4,839.14,1,Champions,0.01189609,0
13941,21,15,10027.18,1,Champions,6.650912e-05,0
13942,534,1,320.0,0,Dormant / At-Risk,0.9998518,1
13943,577,1,246.54,0,Dormant / At-Risk,0.9999113,1
13944,653,1,200.43,0,Dormant / At-Risk,0.9999045,1
13945,394,2,854.1500000000001,0,Dormant / At-Risk,0.9996257,1
13946,79,6,1876.23,1,Champions,0.005157636,0
13947,65,1,90.6,0,Dormant / At-Risk,0.9998903,1
13948,360,4,548.76,0,Dormant / At-Risk,0.99923193,1
13949,2,6,2427.32,1,Champions,0.00018546378,0
13950,11,4,745.0600000000001,1,Champions,0.03700728,0
13951,176,3,674.45,0,Dormant / At-Risk,0.9993092,1
13952,217,14,12823.521,1,Champions,0.0007046873,0
13953,7,12,6640.68,1,Champions,6.234962e-05,0
13954,1,2,439.92,1,Champions,0.057839915,0
13955,154,3,544.0699999999999,0,Dormant / At-Risk,0.9993956,1
13956,5,5,1019.27,1,Champions,0.0020417268,0
13957,417,3,458.25,0,Dormant / At-Risk,0.9996045,1
13958,379,8,4709.2300000000005,1,Champions,0.0055084853,0
13959,79,6,1064.77,1,Champions,0.16200949,0
13960,21,2,230.22,0,Dormant / At-Risk,0.9991359,1
13961,392,1,538.4,0,Dormant / At-Risk,0.99985766,1
13962,21,3,362.8,0,Dormant / At-Risk,0.96881336,1
13963,308,17,2860.57,1,Champions,0.0062222746,0
13964,387,2,438.9,0,Dormant / At-Risk,0.99974114,1
13965,476,3,996.61,0,Dormant / At-Risk,0.9991258,1
13966,435,1,384.26,0,Dormant / At-Risk,0.99986255,1
13967,145,2,166.3,0,Dormant / At-Risk,0.999915,1
13968,423,1,123.66,0,Dormant / At-Risk,0.9999441,1
13969,7,35,12973.46,1,Champions,6.234962e-05,0
13970,386,2,846.55,0,Dormant / At-Risk,0.999668,1
13971,18,14,4667.57,1,Champions,6.485229e-05,0
13972,70,2,190.25,0,Dormant / At-Risk,0.99986494,1
13973,287,1,264.7,0,Dormant / At-Risk,0.99990153,1
13974,49,2,677.72,0,Dormant / At-Risk,0.99884063,1
13975,31,12,5256.4,1,Champions,9.511486e-05,0
13976,206,4,1192.36,0,Dormant / At-Risk,0.99531555,1
13977,411,1,519.8100000000001,0,Dormant / At-Risk,0.99985456,1
13978,14,2,196.79,0,Dormant / At-Risk,0.9980348,1
13979,73,7,3379.93,1,Champions,0.00024115438,0
13980,60,5,768.8199999999999,0,Dormant / At-Risk,0.37959456,0
13981,415,1,331.14,0,Dormant / At-Risk,0.9998542,1
13982,39,9,3954.29,1,Champions,0.000101211655,0
13983,29,21,6753.89,1,Champions,9.584772e-05,0
13984,26,12,1893.8,1,Champions,0.00016032324,0
13985,4,22,10020.86,1,Champions,6.234962e-05,0
13986,17,1,320.46,0,Dormant / At-Risk,0.99854016,1
13987,379,2,682.54,0,Dormant / At-Risk,0.9997111,1
13988,19,8,4757.8,1,Champions,6.530284e-05,0
13989,65,5,2026.06,1,Champions,0.006815609,0
13990,213,1,311.3,0,Dormant / At-Risk,0.9998853,1
13991,12,6,852.88,1,Champions,0.0036456855,0
13992,30,3,219.5,0,Dormant / At-Risk,0.9961655,1
13993,42,19,6775.71,1,Champions,0.00010146212,0
13994,3,6,2274.14,1,Champions,0.00034430146,0
13995,15,14,3902.01,1,Champions,7.792147e-05,0
13996,386,2,895.76,0,Dormant / At-Risk,0.9996099,1
13997,519,3,376.46,0,Dormant / At-Risk,0.9995709,1
13998,446,3,566.7,0,Dormant / At-Risk,0.9995783,1
13999,10,29,9502.26,1,Champions,6.4861444e-05,0
14000,211,5,2046.34,0,Dormant / At-Risk,0.7263397,1
14001,45,9,4228.85,1,Champions,0.00010934413,0
14002,134,2,529.73,0,Dormant / At-Risk,0.99966073,1
14003,732,1,209.41,0,Dormant / At-Risk,0.99989796,1
14004,43,11,6258.45,1,Champions,0.00010716659,0
14005,9,5,2874.72,1,Champions,0.00023817402,0
14006,115,7,2196.67,1,Champions,0.0021111388,0
14007,512,1,79.48,0,Dormant / At-Risk,0.9999256,1
14008,432,1,509.04,0,Dormant / At-Risk,0.9998504,1
14009,198,3,1099.91,0,Dormant / At-Risk,0.9981419,1
14010,565,2,445.15,0,Dormant / At-Risk,0.99956936,1
14011,480,2,457.82,0,Dormant / At-Risk,0.9997154,1
14012,277,1,328.8,0,Dormant / At-Risk,0.9998511,1
14013,110,5,1084.57,0,Dormant / At-Risk,0.88907814,1
14014,77,3,1948.21,0,Dormant / At-Risk,0.74635357,1
14015,52,1,917.34,0,Dormant / At-Risk,0.99590826,1
14016,161,11,11403.41,1,Champions,0.0006402883,0
14017,571,1,229.75,0,Dormant / At-Risk,0.99990964,1
14018,645,1,367.15,0,Dormant / At-Risk,0.99978703,1
14019,46,3,1421.61,0,Dormant / At-Risk,0.64314085,1
14020,16,4,1249.01,1,Champions,0.003621794,0
14021,155,7,1716.58,1,Champions,0.12330403,0
14022,225,2,792.15,0,Dormant / At-Risk,0.9996798,1
14023,7,2,584.07,0,Dormant / At-Risk,0.27523005,0
14024,121,3,645.74,0,Dormant / At-Risk,0.99923265,1
14025,464,8,4057.9,1,Champions,0.014267233,0
14026,470,2,713.11,0,Dormant / At-Risk,0.9996424,1
14027,60,1,104.82,0,Dormant / At-Risk,0.99989176,1
14028,550,3,10396.5,1,Champions,0.45748532,0
14029,63,2,467.66,0,Dormant / At-Risk,0.999398,1
14030,18,20,7521.8,1,Champions,6.455132e-05,0
14031,7,44,39019.51,1,Champions,6.234962e-05,0
14032,2,16,4546.41,1,Champions,6.264033e-05,0
14033,555,1,109.44,0,Dormant / At-Risk,0.99990964,1
14034,22,3,648.89,0,Dormant / At-Risk,0.8873492,1
14035,28,9,2794.75,1,Champions,0.000118009644,0
14036,284,1,626.65,0,Dormant / At-Risk,0.99985933,1
14037,176,6,836.95,0,Dormant / At-Risk,0.9503729,1
14038,78,5,3069.88,1,Champions,0.0017318932,0
14039,33,2,267.28000000000003,0,Dormant / At-Risk,0.9993969,1
14040,40,35,12523.81,1,Champions,0.00010146212,0
14041,266,1,141.41,0,Dormant / At-Risk,0.99994445,1
14042,725,1,431.98,0,Dormant / At-Risk,0.99973625,1
14043,491,2,302.6,0,Dormant / At-Risk,0.9998042,1
14044,26,10,3077.7,1,Champions,0.000109283574,0
14045,109,16,10986.63,1,Champions,0.0002712097,0
14046,284,1,154.99,0,Dormant / At-Risk,0.99994445,1
14047,8,14,3968.11,1,Champions,6.264033e-05,0
14048,305,3,748.69,0,Dormant / At-Risk,0.9994481,1
14049,16,13,13023.4,1,Champions,6.455132e-05,0
14050,31,2,746.36,0,Dormant / At-Risk,0.99659723,1
14051,0,37,21770.98,1,Champions,6.234962e-05,0
14052,19,2,466.66,0,Dormant / At-Risk,0.9861946,1
14053,124,4,572.3,0,Dormant / At-Risk,0.99609715,1
14054,65,1,92.46,0,Dormant / At-Risk,0.9998903,1
14055,106,3,1520.96,0,Dormant / At-Risk,0.9614215,1
14056,1,23,8152.71,1,Champions,6.234962e-05,0
14057,23,22,8346.66,1,Champions,6.918343e-05,0
14058,462,2,469.19,0,Dormant / At-Risk,0.9997154,1
14059,266,1,183.6,0,Dormant / At-Risk,0.99994445,1
14060,4,30,8898.24,1,Champions,6.234962e-05,0
14061,507,3,917.43,0,Dormant / At-Risk,0.9987398,1
14062,9,24,25585.65,1,Champions,6.234962e-05,0
14063,438,9,22710.2,1,Champions,0.005664201,0
14064,29,15,3260.24,1,Champions,0.00013183565,0
14065,389,3,891.02,0,Dormant / At-Risk,0.99909675,1
14066,266,1,152.55,0,Dormant / At-Risk,0.99994445,1
14067,63,2,374.7,0,Dormant / At-Risk,0.99955505,1
14068,320,4,1516.72,0,Dormant / At-Risk,0.9950867,1
14069,514,2,225.81,0,Dormant / At-Risk,0.99990845,1
14070,684,1,321.6,0,Dormant / At-Risk,0.9998098,1
14071,3,8,1437.57,1,Champions,0.00042712138,0
14072,666,1,390.85,0,Dormant / At-Risk,0.99975055,1
14073,32,1,151.04,0,Dormant / At-Risk,0.99984086,1
14074,623,1,219.4,0,Dormant / At-Risk,0.9999113,1
14075,4,6,1734.87,1,Champions,0.0005421137,0
14076,129,1,118.67,0,Dormant / At-Risk,0.9999324,1
14077,40,6,615.08,1,Champions,0.27610147,0
14078,101,9,1553.47,1,Champions,0.007932274,0
14079,124,2,618.73,0,Dormant / At-Risk,0.9996855,1
14080,32,5,1115.68,1,Champions,0.022628827,0
14081,302,10,4867.57,1,Champions,0.0011681842,0
14082,364,2,413.36,0,Dormant / At-Risk,0.9997447,1
14083,4,11,1082.19,1,Champions,0.00044465388,0
14084,512,1,150.5,0,Dormant / At-Risk,0.9999256,1
14085,2,33,9720.67,1,Champions,6.234962e-05,0
14086,462,1,39.95,0,Dormant / At-Risk,0.9999403,1
14087,2,3,829.47,1,Champions,0.00830633,0
14088,10,16,64036.8,1,Champions,6.4861444e-05,0
14089,56,1,158.75,0,Dormant / At-Risk,0.9998846,1
14090,324,1,76.32000000000001,0,Dormant / At-Risk,0.9999467,1
14091,654,2,9530.08,0,Dormant / At-Risk,0.8694903,1
14092,7,24,7229.45,1,Champions,6.234962e-05,0
14093,12,1,433.86,0,Dormant / At-Risk,0.98855394,1
14094,439,1,311.77,0,Dormant / At-Risk,0.9998884,1
14095,722,1,2.95,0,Dormant / At-Risk,0.99989796,1
14096,4,17,65164.79,1,Champions,6.234962e-05,0
14097,481,2,422.86,0,Dormant / At-Risk,0.9997098,1
14098,36,1,147.35,0,Dormant / At-Risk,0.99984705,1
14099,16,20,5750.91,1,Champions,6.485229e-05,0
14100,137,1,191.95,0,Dormant / At-Risk,0.999931,1
14101,73,13,9961.93,1,Champions,0.00014792674,0
14102,5,5,1105.88,1,Champions,0.0017373699,0
14104,154,5,743.53,0,Dormant / At-Risk,0.98033065,1
14105,239,5,5988.83,1,Champions,0.039459568,0
14106,737,1,214.8,0,Dormant / At-Risk,0.99989796,1
14107,51,11,4877.3,1,Champions,0.000114293915,0
14108,30,4,1044.96,1,Champions,0.12716313,0
14109,72,1,144.2,0,Dormant / At-Risk,0.999892,1
14110,3,33,12987.95,1,Champions,6.234962e-05,0
14111,14,4,692.85,1,Champions,0.04222767,0
14112,22,13,5834.59,1,Champions,6.681922e-05,0
14113,3,16,7092.610000000001,1,Champions,6.234962e-05,0
14114,273,7,1364.09,0,Dormant / At-Risk,0.94497836,1
14115,501,2,622.67,0,Dormant / At-Risk,0.999718,1
14116,19,5,1382.74,1,Champions,0.0015328659,0
14117,143,1,90.0,0,Dormant / At-Risk,0.999931,1
14118,428,1,458.45,0,Dormant / At-Risk,0.999858,1
14119,375,2,183.37,0,Dormant / At-Risk,0.99993443,1
14121,3,4,2780.15,1,Champions,0.00058425555,0
14122,406,3,362.42,0,Dormant / At-Risk,0.9996859,1
14123,733,1,436.18,0,Dormant / At-Risk,0.99973625,1
14124,84,1,419.58,0,Dormant / At-Risk,0.9997738,1
14125,10,3,2720.63,1,Champions,0.0086338585,0
14126,7,4,1172.46,1,Champions,0.0025954626,0
14127,122,6,1900.08,1,Champions,0.008321864,0
14128,60,3,924.21,0,Dormant / At-Risk,0.9817329,1
14129,1,9,2591.34,1,Champions,8.489455e-05,0
14130,319,4,1858.77,0,Dormant / At-Risk,0.99047124,1
14131,648,1,168.22,0,Dormant / At-Risk,0.9999045,1
14132,2,11,3586.03,1,Champions,8.436417e-05,0
14133,129,4,911.14,0,Dormant / At-Risk,0.9914498,1
14134,382,15,11123.35,1,Champions,0.0018203607,0
14135,1,24,8839.67,1,Champions,6.234962e-05,0
14136,400,5,1570.81,0,Dormant / At-Risk,0.99176425,1
14137,695,1,332.7,0,Dormant / At-Risk,0.9997267,1
14138,1,2,965.88,1,Champions,0.020968009,0
14139,46,4,1086.8,1,Champions,0.25066036,0
14140,3,2,935.05,1,Champions,0.04280401,0
14141,2,4,915.13,1,Champions,0.0023128507,0
14142,373,2,671.34,0,Dormant / At-Risk,0.9997017,1
14143,133,1,115.8,0,Dormant / At-Risk,0.9999324,1
14144,486,1,30.6,0,Dormant / At-Risk,0.9999403,1
14145,46,7,7600.05,1,Champions,0.00011876045,0
14146,8,12,9450.3,1,Champions,6.234962e-05,0
14147,78,9,2590.2,1,Champions,0.0002442065,0
14148,233,2,466.29,0,Dormant / At-Risk,0.999729,1
14149,220,1,446.62,0,Dormant / At-Risk,0.99985397,1
14150,35,2,658.64,0,Dormant / At-Risk,0.9978352,1
14151,673,2,679.45,0,Dormant / At-Risk,0.9994823,1
14152,75,7,1997.34,1,Champions,0.0020484116,0
14153,483,1,233.4,0,Dormant / At-Risk,0.9999403,1
14154,239,8,6460.7,1,Champions,0.001781757,0
14155,266,1,118.75,0,Dormant / At-Risk,0.99994445,1
14156,9,156,313437.62,1,Champions,6.234962e-05,0
14157,19,5,978.69,1,Champions,0.005097235,0
14158,40,1,507.66,0,Dormant / At-Risk,0.9994486,1
14159,19,20,7860.8,1,Champions,6.47141e-05,0
14160,610,7,8421.47,1,Champions,0.0673516,0
14161,215,7,2996.93,1,Champions,0.022890052,0
14162,173,2,289.36,0,Dormant / At-Risk,0.9997507,1
14163,87,5,2594.62,1,Champions,0.007420835,0
14164,70,2,1631.77,0,Dormant / At-Risk,0.97379035,1
14165,275,1,120.44,0,Dormant / At-Risk,0.99994445,1
14166,505,2,251.15,0,Dormant / At-Risk,0.9997925,1
14167,39,8,1274.29,1,Champions,0.0024955191,0
14168,420,2,370.45,0,Dormant / At-Risk,0.99978787,1
14169,430,2,621.51,0,Dormant / At-Risk,0.99973565,1
14170,375,3,570.18,0,Dormant / At-Risk,0.9996113,1
14171,98,2,498.79,0,Dormant / At-Risk,0.9995802,1
14172,605,3,369.02,0,Dormant / At-Risk,0.9994879,1
14173,10,6,586.0,1,Champions,0.017075775,0
14174,33,1,134.46,0,Dormant / At-Risk,0.99984086,1
14175,59,8,7678.88,1,Champions,0.00012356954,0
14176,297,5,756.46,0,Dormant / At-Risk,0.9945432,1
14177,86,13,2209.69,1,Champions,0.000586112,0
14178,8,7,1600.26,1,Champions,0.0005638113,0
14179,40,2,701.57,0,Dormant / At-Risk,0.9976254,1
14180,10,33,6117.5,1,Champions,6.516387e-05,0
14181,410,2,308.35,0,Dormant / At-Risk,0.9998216,1
14182,443,4,678.77,0,Dormant / At-Risk,0.9989231,1
14183,411,2,278.34000000000003,0,Dormant / At-Risk,0.99980503,1
14184,66,1,452.89,0,Dormant / At-Risk,0.9996768,1
14185,331,1,197.65,0,Dormant / At-Risk,0.9999467,1
14186,427,5,1550.63,0,Dormant / At-Risk,0.9912641,1
14187,473,1,123.5,0,Dormant / At-Risk,0.9999403,1
14188,30,6,2054.36,1,Champions,0.000689909,0
14189,2,16,5503.150000000001,1,Champions,6.264033e-05,0
14190,666,1,79.9,0,Dormant / At-Risk,0.9999045,1
14191,1,15,4817.66,1,Champions,6.264033e-05,0
14192,388,1,293.74,0,Dormant / At-Risk,0.99988174,1
14193,67,3,1210.19,0,Dormant / At-Risk,0.9529213,1
14194,4,36,18670.59,1,Champions,6.234962e-05,0
14195,201,6,2615.6,1,Champions,0.038199745,0
14196,106,1,335.52,0,Dormant / At-Risk,0.9997758,1
14197,410,1,390.05,0,Dormant / At-Risk,0.9998578,1
14198,18,9,1569.73,1,Champions,0.0002626439,0
14199,218,4,1091.7,0,Dormant / At-Risk,0.99612516,1
14200,617,1,379.2,0,Dormant / At-Risk,0.99980205,1
14201,60,10,1193.54,1,Champions,0.0072389496,0
14202,381,3,847.76,0,Dormant / At-Risk,0.9991671,1
14203,397,1,339.34,0,Dormant / At-Risk,0.9998573,1
14204,2,4,1024.83,1,Champions,0.0025202923,0
14205,16,9,2414.2,1,Champions,9.173223e-05,0
14206,239,3,1185.01,0,Dormant / At-Risk,0.99844944,1
14207,687,1,157.8,0,Dormant / At-Risk,0.9999045,1
14208,94,2,567.05,0,Dormant / At-Risk,0.9995863,1
14209,10,15,4993.27,1,Champions,6.516387e-05,0
14210,105,16,5556.570000000001,1,Champions,0.00026581762,0
14211,53,18,4402.29,1,Champions,0.000114293915,0
14212,89,2,2190.14,0,Dormant / At-Risk,0.9274385,1
14213,404,1,1192.2,0,Dormant / At-Risk,0.9997383,1
14214,30,5,1004.38,1,Champions,0.034479685,0
14215,11,9,3250.33,1,Champions,8.921592e-05,0
14216,3,5,2150.04,1,Champions,0.0006431904,0
14217,1,23,3298.59,1,Champions,8.576102e-05,0
14218,42,1,169.48000000000002,0,Dormant / At-Risk,0.99984777,1
14219,4,3,633.83,1,Champions,0.032949418,0
14220,247,4,1515.0,0,Dormant / At-Risk,0.99358445,1
14221,42,17,6517.49,1,Champions,0.00010146212,0
14222,177,1,683.17,0,Dormant / At-Risk,0.99978966,1
14223,92,3,991.13,0,Dormant / At-Risk,0.9979596,1
14224,110,9,1841.71,1,Champions,0.0029445929,0
14225,434,4,2031.07,0,Dormant / At-Risk,0.99154997,1
14226,28,6,2985.13,1,Champions,0.0001866387,0
14227,26,15,6368.71,1,Champions,7.876657e-05,0
14228,437,3,745.5,0,Dormant / At-Risk,0.99943036,1
14229,51,7,2594.04,1,Champions,0.0002148488,0
14230,435,3,979.8,0,Dormant / At-Risk,0.9991806,1
14231,183,4,1235.62,0,Dormant / At-Risk,0.9858915,1
14232,42,5,2048.07,1,Champions,0.0020676926,0
14233,49,7,2904.27,1,Champions,0.00021892837,0
14234,22,4,754.12,1,Champions,0.19707973,0
14235,75,9,4717.99,1,Champions,0.00015439268,0
14236,80,5,1555.34,1,Champions,0.0915218,0
14237,373,2,471.14,0,Dormant / At-Risk,0.9997327,1
14238,326,3,434.23,0,Dormant / At-Risk,0.99961084,1
14239,43,21,4263.17,1,Champions,0.00010766624,0
14240,30,3,1247.49,1,Champions,0.25569847,0
14241,183,2,333.7,0,Dormant / At-Risk,0.999691,1
14242,234,2,280.55,0,Dormant / At-Risk,0.9997962,1
14243,8,17,7217.75,1,Champions,6.234962e-05,0
14244,660,1,366.42,0,Dormant / At-Risk,0.99978703,1
14245,219,2,1693.45,0,Dormant / At-Risk,0.9977069,1
14246,110,3,1474.06,0,Dormant / At-Risk,0.96037924,1
14247,278,5,753.56,0,Dormant / At-Risk,0.9941713,1
14248,318,3,1032.95,0,Dormant / At-Risk,0.9991252,1
14249,410,12,5400.461,1,Champions,0.0031025761,0
14250,7,3,1904.05,1,Champions,0.004559796,0
14251,1,5,2879.7000000000003,1,Champions,0.00023492494,0
14252,381,1,350.99,0,Dormant / At-Risk,0.99988115,1
14253,493,2,363.4,0,Dormant / At-Risk,0.9997671,1
14254,432,1,601.03,0,Dormant / At-Risk,0.9998529,1
14255,546,1,1000.63,0,Dormant / At-Risk,0.99965084,1
14256,260,5,2460.79,0,Dormant / At-Risk,0.49800617,0
14257,64,9,5954.45,1,Champions,0.00014136457,0
14258,9,25,32051.34,1,Champions,6.234962e-05,0
14259,141,1,120.0,0,Dormant / At-Risk,0.999931,1
14260,471,3,824.28,0,Dormant / At-Risk,0.9992519,1
14261,50,2,1163.45,0,Dormant / At-Risk,0.9867634,1
14262,8,8,2618.23,1,Champions,9.173451e-05,0
14263,423,1,322.93,0,Dormant / At-Risk,0.99985003,1
14264,154,6,1517.36,1,Champions,0.30890554,0
14265,109,4,1373.35,0,Dormant / At-Risk,0.9246121,1
14266,428,1,40.56,0,Dormant / At-Risk,0.9999441,1
14267,162,3,1516.24,0,Dormant / At-Risk,0.97748965,1
14268,470,1,354.85,0,Dormant / At-Risk,0.9998667,1
14269,439,1,295.73,0,Dormant / At-Risk,0.9998853,1
14270,331,1,492.65,0,Dormant / At-Risk,0.9998578,1
14271,225,2,214.18,0,Dormant / At-Risk,0.99993,1
14272,73,4,920.81,0,Dormant / At-Risk,0.8502161,1
14273,51,4,559.97,0,Dormant / At-Risk,0.92394507,1
14274,686,1,256.6,0,Dormant / At-Risk,0.99983084,1
14275,395,6,1189.38,0,Dormant / At-Risk,0.9912815,1
14276,98,7,2102.68,1,Champions,0.0024300967,0
14277,15,9,17197.61,1,Champions,6.507097e-05,0
14278,409,1,205.83,0,Dormant / At-Risk,0.99994564,1
14279,520,2,191.86,0,Dormant / At-Risk,0.99990845,1
14280,196,1,134.04,0,Dormant / At-Risk,0.99993587,1
14281,408,1,245.15,0,Dormant / At-Risk,0.99994564,1
14282,3,25,7250.76,1,Champions,6.234962e-05,0
14283,463,4,628.44,0,Dormant / At-Risk,0.999231,1
14284,30,3,1299.65,1,Champions,0.21572478,0
14285,21,8,3284.42,1,Champions,9.88528e-05,0
14286,23,7,8479.76,1,Champions,7.10715e-05,0
14287,8,3,176.63,0,Dormant / At-Risk,0.9073474,1
14288,213,1,426.6,0,Dormant / At-Risk,0.9998511,1
14289,8,6,911.26,1,Champions,0.0015668881,0
14290,11,8,4516.56,1,Champions,6.5451466e-05,0
14291,1,23,7904.1,1,Champions,6.234962e-05,0
14292,7,16,9226.25,1,Champions,6.234962e-05,0
14293,3,9,2903.01,1,Champions,8.650666e-05,0
14294,407,1,375.34,0,Dormant / At-Risk,0.9998785,1
14295,40,5,2362.91,1,Champions,0.0014927741,0
14296,421,2,456.4,0,Dormant / At-Risk,0.99974066,1
14297,17,4,1305.33,1,Champions,0.0034717924,0
14298,8,82,91194.49,1,Champions,6.234962e-05,0
14299,8,27,14070.25,1,Champions,6.234962e-05,0
14300,18,1,43.2,0,Dormant / At-Risk,0.9995976,1
14301,117,4,1992.18,0,Dormant / At-Risk,0.6029368,1
14302,430,3,742.9000000000001,0,Dormant / At-Risk,0.99943036,1
14303,407,2,277.94,0,Dormant / At-Risk,0.99980503,1
14304,222,3,1725.01,0,Dormant / At-Risk,0.9905517,1
14305,71,3,1858.96,0,Dormant / At-Risk,0.7893762,1
14306,51,6,3151.4,1,Champions,0.00021696111,0
14307,88,10,4287.92,1,Champions,0.00021769672,0
